country_code,year,week,rate_14_day,pps
FR,2020,16,89.71308829092442,105
FR,2020,17,71.34024856374708,105
FR,2020,18,51.700316441592015,105
FR,2020,19,36.392072274360864,105
FR,2020,20,27.655028202014307,105
FR,2020,21,20.34714648214265,105
FR,2020,22,15.32297779973089,105
FR,2020,23,11.919508692290664,105
FR,2020,24,8.810712234845262,105
FR,2020,25,6.2912610773895095,105
FR,2020,26,4.228552527425736,105
FR,2020,27,3.359268209941003,105
FR,2020,28,3.506604534938415,105
FR,2020,29,3.506604534938415,105
FR,2020,30,3.064595559946178,105
FR,2020,31,2.710988379952388,105
FR,2020,32,2.313180302459375,105
FR,2020,33,2.578385687454717,105
FR,2020,34,3.256132782442814,105
FR,2020,35,3.44767000493945,105
FR,2020,36,3.727609022434534,105
FR,2020,37,6.011322059894426,105
FR,2020,38,10.313542749818868,105
FR,2020,39,14.925169722237875,105
FR,2020,40,17.44462087969363,105
FR,2020,41,19.41892763465896,105
FR,2020,42,25.002974352060885,105
FR,2020,43,40.94476471678091,105
FR,2020,44,73.03461630121733,105
FR,2020,45,117.47125192043691,105
FR,2020,46,151.93321833733168,105
FR,2020,47,163.79379249962338,105
FR,2020,48,151.87428380733272,105
FR,2020,49,127.54905655025992,105
FR,2020,50,114.391922727991,105
FR,2020,51,105.8906167756403,105
FR,2020,52,95.90121394081574,105
FR,2020,53,88.94693940093786,105
FR,2021,1,93.55856637335688,103
FR,2021,2,101.57366245321612,103
FR,2021,3,101.35265796572,103
FR,2021,4,96.94730184829736,103
FR,2021,5,91.93786679838534,103
FR,2021,6,88.21025777595081,103
FR,2021,7,80.19516169609157,103
FR,2021,8,69.32174091128253,103
FR,2021,9,62.500069063902345,103
FR,2021,10,58.34518469897531,103
FR,2021,11,54.9122483265356,103
FR,2021,12,54.57337477904156,103
FR,2021,13,56.87182144900119,103
FR,2021,14,60.982504916428994,103
FR,2021,15,60.96777128392925,103
FR,2021,16,60.20162239394271,103
FR,2021,17,60.186888761442965,103
FR,2021,18,52.24546084408244,103
FR,2021,19,40.94476471678091,103
FR,2021,20,32.26665517443332,103
FR,2021,21,25.9017259345451,103
FR,2021,22,20.494482807140063,103
FR,2021,23,14.48316074724564,103
FR,2021,24,10.505079972315505,103
FR,2021,25,8.412904157352248,103
FR,2021,26,6.4238637698871806,103
FR,2021,27,5.245173169907882,103
